Ticker,Short Name,Market Cap,Ticker.1,BICS L1 Sect Nm,BICS L2 IG Nm,BICS L3 Ind Nm,Avg D Val Traded 5D:D-5,PORT US Sz Fact Exp:D-1,PORT US Prof Fact Exp:D-1,PORT US Vol Fact Exp:D-1,PORT US Trd Act Fact Exp:D-1,PORT US Lev Fact Exp:D-1,PORT US Mom Fact Exp:D-1,PORT US Val Fact Exp:D-1,PORT US Gr Fact Exp:D-1,PORT US Dvd Yld Fact Exp:D-1,PORT US Earn Var Fact Exp:D-1,P/S,BEst P/S BF12M,P/B,BEst P/B BF12M,P/E,BEst P/E BF12M,ROE LF,T12M R&D/Sls,GICS Sector,GICS Ind,GICS SubInd,GICS Sector.1,GICS Ind Name,GICS SubInd Name,ESG Disclosure Score (Latest Available) (BLOOMBERG L.P.),Beta:Y-1,Total Return:Y-1,Number of Employees:Y,Number of Employees:Y-5
XLI US Equity,SPDR-INDU SELECT,21990103580.000004,XLI,,,,1301880960.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.8790649710206714,19.374207368749087,,
VFV CN Equity,VANGUARD S&P 500,21985483500.0,VFV,,,,210651920.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.7865404650823438,29.408437440365898,,
STE US Equity,STERIS PLC,21932523628.469997,STE US,Health Care,Health Care,Medical Equipment & Devices,175743424.0,-1.9751784801483154,-0.9343627095222473,-0.4584982097148895,-0.37621328234672546,-0.3080308437347412,-1.0826873779296875,0.03590390458703041,-0.49994102120399475,-0.1220780462026596,-0.6846172213554382,4.082147598266602,3.8202198849353364,3.427581310272217,3.0951740332908204,33.11859893798828,22.87620470018157,7.281128883361816,1.9899336299783768,35.0,351010.0,35101010.0,Health Care,Health Care Equipment & Supplies,Health Care Equipment,48.75767135620117,0.6598765177513007,-0.21873359455413244,18179.0,12000.0
ADM US Equity,ARCHER-DANIELS,21897693875.199997,ADM US,Consumer Staples,Retail & Wholesale - Staples,Wholesale - Consumer Staples,272081056.0,-0.8143247961997986,-1.350132703781128,0.2793635129928589,-0.026456771418452263,0.191824808716774,-1.5317800045013428,1.7103731632232666,-0.7326192855834961,1.4875550270080566,0.32213687896728516,0.263614684343338,0.24936393404198146,0.9873763918876648,0.9824836792643105,9.703289985656738,10.021125325422572,7.731461048126221,,30.0,302020.0,30202010.0,Consumer Staples,Food Products,Agricultural Products & Services,,0.4985791898672061,-11.18042421187374,41820.0,31600.0
IVN CN Equity,IVANHOE MINES LT,21895018308.0,IVN CN,Materials,Materials,Metals & Mining,61623236.0,-3.0,-1.9102493524551392,0.8607516288757324,-0.8710929155349731,-1.2345677614212036,0.07779941707849503,-0.5254037976264954,1.2015211582183838,-0.7094537615776062,-0.1664465069770813,,24.55362743292737,3.1113033294677734,2.5882394171483223,94.00764465332031,22.52841136742294,3.8406500816345215,,15.0,151040.0,15104020.0,Materials,Metals & Mining,Diversified Metals & Mining,,1.7343059005467936,14.40678628185279,,
XLC US Equity,SPDR-COMM SERV,21868209000.0,XLC,,,,510034240.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,50.0,502030.0,50203010.0,Communication Services,Interactive Media & Services,Interactive Media & Services,,0.9117473313467453,31.84259762383799,,
WY US Equity,WEYERHAEUSER CO,21833789100.0,WY US,Real Estate,Real Estate,REIT,111181296.0,-1.7620476484298706,-1.3012661933898926,0.17445042729377747,-0.36698678135871887,0.09946033358573914,-1.1505768299102783,-0.023264892399311066,-1.1829520463943481,0.7770881056785583,0.2144211083650589,3.0726823806762695,2.8541112173994723,2.243765354156494,2.252959124630727,54.661006927490234,37.063493692050166,3.968532085418701,0.09735744089012517,60.0,601080.0,60108040.0,Real Estate,Specialized REITs,Timber REITs,,0.682175797465875,-5.828676178008707,9318.0,9300.0
ON US Equity,ON SEMICONDUCTOR,21822118697.5,ON US,Technology,Tech Hardware & Semiconductors,Semiconductors,423627776.0,-1.7964835166931152,-0.31768152117729187,-0.9390036463737488,1.8938812017440796,-0.3227142095565796,-1.612006425857544,0.9173726439476013,0.5375389456748962,-0.7094537615776062,0.3765270411968231,2.9735631942749023,3.0025590010600522,2.541250228881836,2.1057099872159517,11.92540168762207,12.355513389830953,21.85158348083496,8.236761137993197,45.0,453010.0,45301020.0,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,,1.7791068534531727,-33.40696386476423,30000.0,35700.0
BBD US Equity,BRADESCO-ADR,21815158228.02,BBD US,Financials,Banking,Banking,115579432.0,-0.4663494825363159,-1.4947210550308228,0.25982916355133057,0.0779985785484314,-0.19133540987968445,-1.717074990272522,3.0000126361846924,-0.6261425614356995,-0.7094537615776062,-0.749695360660553,0.508842408657074,0.9646402268014788,0.7544568777084351,0.737528843734944,7.390153884887695,5.664334044503291,10.308219909667969,,40.0,401010.0,40101010.0,Financials,Banks,Diversified Banks,,0.6095882430032954,-18.49264740930534,84022.0,97329.0
TECK US Equity,TECK RESOURCES-B,21791161608.63399,TECK US,Materials,Materials,Metals & Mining,135210176.0,-1.490316390991211,-1.372454047203064,1.4107798337936401,-0.6212475895881653,-0.5356486439704895,-0.11638615280389786,0.732757031917572,-0.5522837042808533,-0.23120719194412231,0.07832562923431396,2.1508147716522217,2.907753915782388,1.2708717584609985,1.2814067762714028,19.466821670532227,27.102759994280575,1.8889379501342773,0.6002562892021313,15.0,151040.0,15104020.0,Materials,Metals & Mining,Diversified Metals & Mining,,1.097076450772929,13.809237979350097,12600.0,10000.0
DVN US Equity,DEVON ENERGY CO,21776234999.999996,DVN US,Energy,Oil & Gas,Oil & Gas Supply Chain,262010432.0,-1.397574543952942,-0.26388290524482727,-0.4122953712940216,1.3194525241851807,0.4418356120586395,-1.0969569683074951,3.0000126361846924,0.9457899928092957,0.7145236730575562,1.9473050832748413,1.3398133516311646,1.4740700846026598,1.5271245241165161,1.2992829271336992,6.527888774871826,6.999703823202511,26.269485473632812,0,10.0,101020.0,10102020.0,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,,0.6437740249634499,-16.94718019441267,1900.0,2900.0
ES US Equity,EVERSOURCE ENERG,21771612009.54,ES US,Utilities,Utilities,Electric Utilities,148279168.0,-1.308763861656189,-1.5058436393737793,-0.31459468603134155,-0.04386429488658905,1.7469408512115479,-0.8298040628433228,0.5775805115699768,-1.1441800594329834,2.2726290225982666,-1.0929436683654785,1.8063839673995972,1.6791177175770227,1.4372408390045166,1.287824963900437,17.30856704711914,12.374183953997193,-3.5753109455108643,,55.0,551010.0,55101010.0,Utilities,Electric Utilities,Electric Utilities,69.36927795410156,0.31595039764564353,15.799637418861213,10171.0,7998.0
CCJ US Equity,CAMECO CORP,21735132304.19,CCJ US,Materials,Materials,Metals & Mining,185908800.0,-2.31453275680542,-1.4323973655700684,1.7209218740463257,-0.4784989655017853,-0.7091733813285828,-0.08263562619686127,-0.6146808862686157,-0.7553739547729492,-0.5837817788124084,-0.7398515343666077,11.073719024658203,9.306653677672454,4.996763706207275,4.468819351075043,547.1904296875,43.67614608468139,1.89090895652771,1.0718745663937836,10.0,101020.0,10102050.0,Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,,1.5567111735712722,4.117621089131007,,604.0
IUSG US Equity,ISHARES CORE S&P,21724779000.0,IUSG,,,,66760000.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,1.2170991110235865,28.757066674532304,,
VOD US Equity,VODAFONE GRP-ADR,21690166461.079998,VOD US,Communications,Telecommunications,Telecommunications,135456080.0,-0.7266732454299927,-1.160407304763794,0.847327709197998,-0.9693064093589783,1.3304041624069214,-0.6214128732681274,3.0000126361846924,-1.5607993602752686,3.0000100135803223,-0.6403919458389282,0.6735727787017822,0.5486994174918812,0.3614228367805481,0.34968186155598197,8.586385726928711,8.40545400743864,4.24663782119751,0,50.0,501020.0,50102010.0,Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,66.47218322753906,0.6125240020620683,13.704575104516259,96282.0,98996.0
TU US Equity,TELUS CORP,21665854835.350002,TU US,Communications,Telecommunications,Telecommunications,61492556.0,-1.3335070610046387,-1.1980617046356201,-0.24972188472747803,-0.3674752414226532,1.5770918130874634,-1.2348487377166748,0.9801849126815796,-1.0164490938186646,3.0000100135803223,-1.0868583917617798,1.5069432258605957,1.4939182092243084,1.9478967189788818,2.0985772206214817,22.11712074279785,20.204453412304925,5.752929210662842,0,50.0,501010.0,50101020.0,Communication Services,Diversified Telecommunication Services,Integrated Telecommunication Services,,0.4542356197899342,-11.572531571164479,106400.0,
BEKE US Equity,KE HOLDINGS -ADR,21653515119.78667,BEKE US,Real Estate,Real Estate,Real Estate Services,114680936.0,-1.6853524446487427,-1.355282187461853,3.0000202655792236,0.049496762454509735,-0.9075625538825989,0.08372382074594498,0.1333400160074234,-0.5528695583343506,0.30025535821914673,-0.23407243192195892,2.225884199142456,1.5050060214510663,2.41087007522583,1.9802027558425142,51.20770263671875,16.775754547922755,5.839456081390381,2.518107811469908,60.0,602010.0,60201040.0,Real Estate,Real Estate Management & Development,Real Estate Services,46.18247604370117,0.9851107652242089,35.965644627772654,116344.0,
IFF US Equity,INTL FLVR & FRAG,21559133981.28,IFF US,Materials,Materials,Chemicals,134362976.0,-1.4893367290496826,-2.607766628265381,-0.35645171999931335,-0.06393219530582428,0.46062132716178894,-0.656547486782074,-0.6517401337623596,-1.0691478252410889,0.34633669257164,-0.6231679916381836,1.8853487968444824,1.9246677186098216,1.4592639207839966,1.4159763383554425,39.3204345703125,18.722537590116687,-14.619091033935547,5.763840224246671,15.0,151010.0,15101050.0,Materials,Chemicals,Specialty Chemicals,,0.6206876984872087,4.213325945735291,21500.0,13209.0
ERIE US Equity,ERIE INDEMNITY-A,21555975184.320004,ERIE US,Financials,Insurance,Insurance,45252464.0,-2.4512500762939453,0.41631489992141724,1.4784026145935059,-0.9083265662193298,-1.2844102382659912,-0.19208164513111115,-0.390936940908432,-0.337163507938385,0.07714241743087769,0.19830109179019928,5.162268161773682,5.155110974078216,9.775395393371582,,38.72024917602539,32.84443829745058,31.417837142944336,0,40.0,403010.0,40301040.0,Financials,Insurance,Property & Casualty Insurance,32.421287536621094,0.6691192391857959,19.275261518481756,6481.0,5500.0
TME US Equity,TENCENT MUSI-ADR,21519607216.469997,TME US,Communications,Media,Internet Media & Services,73455496.0,-2.037872076034546,-0.7467263340950012,1.6849640607833862,0.44721293449401855,-1.0705267190933228,-0.14214730262756348,0.37437278032302856,-0.7317383885383606,-0.061523571610450745,-0.8455896377563477,5.079384803771973,5.017383388873727,3.672208309173584,1.942549884140841,23.881397247314453,15.363862460550802,10.207887649536133,,50.0,502020.0,50202010.0,Communication Services,Entertainment,Movies & Entertainment,38.04446029663086,0.8707298583143666,31.044424364051793,5185.0,3041.0
HUBB US Equity,HUBBELL INC,21518133210.570004,HUBB US,Industrials,Industrial Products,Electrical Equipment,390441536.0,-2.0672149658203125,-0.23639918863773346,-0.4381594657897949,0.3069060742855072,-0.16189825534820557,0.003945834934711456,-0.08183719962835312,-0.26695260405540466,0.007870086468756199,-0.27671706676483154,3.8234739303588867,3.64620149380846,6.5875043869018555,5.769012578869257,27.253873825073242,22.526504713363448,25.26483726501465,,20.0,201040.0,20104010.0,Industrials,Electrical Equipment,Electrical Components & Equipment,,1.3434825783380067,14.29704658603268,18317.0,19700.0
CLS CN Equity,CELESTICA INC,21502543519.44,CLS CN,Technology,Tech Hardware & Semiconductors,Technology Hardware,370572736.0,-2.1822338104248047,-0.9028578996658325,0.6326900124549866,0.2220333218574524,-0.41627779603004456,3.0001602172851562,-0.10100912302732468,0.9794811010360718,-0.7094537615776062,-0.04923895001411438,1.5858750343322754,1.3677148834721737,7.936922550201416,6.5691124266034855,36.82220458984375,26.301644292479054,24.27070426940918,0.8086253369272237,45.0,452030.0,45203020.0,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,,1.700525964965628,278.2360070197284,26554.0,28700.0
SSNC US Equity,SS&C TECHNOLOGIE,21476777709.01,SSNC US,Technology,Software & Tech Services,Software,169720768.0,-1.824427843093872,-0.5112974643707275,-0.6662021279335022,-0.46097418665885925,0.7545412182807922,-0.09151681512594223,0.4253617525100708,-1.0572630167007446,-0.002128075575456023,-1.1931191682815552,3.6311118602752686,3.452417801278572,3.2694716453552246,2.915895947674713,27.07682991027832,14.685412381960113,11.814143180847168,8.801428085685142,20.0,202020.0,20202030.0,Industrials,Professional Services,Data Processing & Outsourced Services,35.439090728759766,0.7736751673497505,44.87728695306777,26600.0,22600.0
PHM US Equity,PULTEGROUP INC,21434223378.24,PHM US,Consumer Discretionary,Consumer Discretionary Products,Home Construction,292979168.0,-1.5369399785995483,-0.12945698201656342,-0.1680101901292801,0.578344464302063,-0.7731183767318726,-0.4931335151195526,1.684692621231079,0.17910811305046082,-0.2674775719642639,0.04406079277396202,1.2263720035552979,1.1791480934871252,1.7721869945526123,1.5700069712287685,7.127714157104492,8.501559086989452,27.400415420532227,,25.0,252010.0,25201030.0,Consumer Discretionary,Household Durables,Homebuilding,,0.9911254756748296,3.492028001317693,6793.0,5245.0
BIV US Equity,VANGUARD INTERME,21428285770.673676,BIV,,,,119105064.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.39006646388597727,3.3334302355784606,,
CINF US Equity,CINCINNATI FIN,21408916369.92,CINF US,Financials,Insurance,Insurance,104788640.0,-1.4198567867279053,-0.5003893971443176,0.5324293375015259,-0.569991946220398,-1.0785300731658936,-0.012756126932799816,1.4241224527359009,-0.49225929379463196,0.6203061938285828,-0.6076614260673523,1.7640573978424072,1.8678117565776933,1.5507714748382568,1.4590200179072532,20.39837646484375,19.16402189385301,25.13509178161621,,40.0,403010.0,40301040.0,Financials,Insurance,Property & Casualty Insurance,38.10481643676758,0.6382929873736537,31.274237378391256,5426.0,4999.0
GFS US Equity,GLOBALFOUNDRIES,21359176247.300003,GFS US,Technology,Tech Hardware & Semiconductors,Semiconductors,93300128.0,-1.7393094301223755,-1.063086986541748,1.3103288412094116,-0.8382118940353394,-0.6439169049263,-1.5603781938552856,0.5001388788223267,0.21362918615341187,-0.7094537615776062,0.03366752713918686,3.141385316848755,2.885584568638799,1.8425015211105347,1.652745568601895,27.41364860534668,20.799045521386418,6.648746013641357,7.0859167404783,45.0,453010.0,45301020.0,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,65.61714172363281,1.5289671153050512,-26.817662556271138,,
PBA US Equity,PEMBINA PIPELINE,21289999475.23,PBA US,Energy,Oil & Gas,Oil & Gas Supply Chain,82791976.0,-1.6982510089874268,-0.8320391774177551,-0.6324675679206848,0.02358209900557995,0.6825469732284546,-0.24680188298225403,0.7580283880233765,-1.2032476663589478,2.254150867462158,-0.7491052150726318,3.765568971633911,3.3533116742905227,2.048830032348633,2.031412464407917,13.579944610595703,16.706522360502316,13.218920707702637,0,10.0,101020.0,10102040.0,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,69.92254638671875,0.5598349076206146,14.674809171961511,2837.0,2162.0
VRSN US Equity,VERISIGN INC,21275578999.999996,VRSN US,Communications,Media,Internet Media & Services,185071136.0,-2.8485662937164307,3.000260591506958,-0.19612964987754822,-0.07762452960014343,1.8437458276748657,-0.7765663266181946,-0.25836190581321716,-1.172709584236145,-0.7094537615776062,-0.2868650257587433,13.944134712219238,13.084226601574292,,,27.673749923706055,25.289160056154817,,6.209066392705791,45.0,451020.0,45102030.0,Information Technology,IT Services,Internet Services & Infrastructure,37.51131820678711,0.6646992316829103,10.540244027869306,907.0,900.0
RCI/B CN Equity,ROGERS COMMUNI-B,21262869293.12,RCI/B CN,Communications,Telecommunications,Telecommunications,247606144.0,-1.3861207962036133,-0.9608467817306519,0.379584938287735,-0.03855420649051666,2.3963894844055176,-1.9192078113555908,2.076040744781494,-0.710288941860199,2.0280637741088867,-1.046029806137085,0.9965764880180359,1.0141065631294441,1.985579013824463,1.7579275697332326,10.051583290100098,7.905131769503192,16.63867950439453,,50.0,501020.0,50102010.0,Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,,0.7443660494255805,-36.05067317243531,26000.0,26100.0
SMCI US Equity,SUPER MICRO COMP,21244307995.600002,SMCI US,Technology,Tech Hardware & Semiconductors,Technology Hardware,1929022464.0,-1.9405837059020996,-0.6469462513923645,0.40350887179374695,3.0002400875091553,-0.3390081226825714,0.986990213394165,0.29147255420684814,3.0000247955322266,-0.7094537615776062,3.000138998031616,1.362678050994873,0.7458993832091135,3.8841748237609863,2.484516421792817,18.21285057067871,10.459922252173403,32.47057342529297,3.0979757949853486,45.0,452020.0,45202030.0,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",,2.406563353240585,-46.92803034615085,5126.0,3266.0
EME US Equity,EMCOR GROUP INC,21241450743.25,EME US,Industrials,Industrial Services,Engineering & Construction,194143680.0,-1.8737808465957642,-0.03501201048493385,0.5292000770568848,0.3477040231227875,-1.0625567436218262,1.643638014793396,0.2573048770427704,0.7819759845733643,-0.5803061723709106,1.1137752532958984,1.5209879875183105,1.3378108336117442,7.700754165649414,5.191622327839667,23.450990676879883,20.3516769249613,36.787723541259766,0,20.0,201030.0,20103010.0,Industrials,Construction & Engineering,Construction & Engineering,,1.3767672959231188,93.67850719326616,38300.0,33000.0
VGSH US Equity,VANGUARD SHORT-T,21180580558.9,VGSH,,,,172248048.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.34420187025900567,4.323260325131528,,
IGSB US Equity,ISHR 1-5Y INV GR,21152924000.0,IGSB,,,,140134832.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.37600886851508486,5.4620913201908206,,
CFG US Equity,CITIZENS FINANCI,21122776546.690002,CFG US,Financials,Banking,Banking,157274992.0,-0.9113099575042725,-1.6026407480239868,-0.7086119651794434,0.9865900278091431,0.23670770227909088,0.31731435656547546,1.4179824590682983,-0.6790329217910767,1.2926015853881836,-1.2281430959701538,1.747361183166504,2.555629080449194,0.9536716341972351,0.8941220748510351,14.88878345489502,12.078480366191714,6.1755900382995605,,40.0,401010.0,40101015.0,Financials,Banks,Regional Banks,,1.0046457305876497,59.42688572798578,17570.0,18140.0
